175819472,1012213,62461897,-1606824000
181616858,1012213,62461897,-1606824000
508585192,1012213,62461897,-1606824000
33303604,1012213,62461897,-5356080000
48749532,1012213,62461897,-5356080000
61087685,1012213,62461897,-5356080000
75560586,1012213,62461897,-5356080000
92136915,1012213,62461897,-5356080000
155991172,1012213,62461897,-5356080000
160927226,1012213,62461897,-5356080000
